origin,uniquecarrier,arrivaldelay,dest
BFL,HP,0.937259218,LAS
BFL,YV,15.91411936,LAS
BFL,AA,6,LAX
BFL,MQ,7.404516129,LAX
BFL,OO,-0.270193521,LAX
BFL,XE,40,LAX
BFL,AA,4,LGB
BFL,OO,,MRY
BFL,AA,12.23584906,ONT
BFL,YV,0.323775773,PHX
BFL,OO,,PIH
BFL,AA,91,PSP
BFL,XE,-3.598591549,SAN
BFL,AA,2.620457604,SBA
BFL,CO,19.46153846,SBA
BFL,OO,274,SBA
BFL,OO,135,SBP
BFL,AA,78,SFO
BFL,OO,11.81104199,SFO
BFL,OO,,SJC
BFL,OO,-0.49859944,SLC
BFL,OO,,SMF
BFL,XE,-9.16519174,SMF
BFL,AA,7.096938776,SNA
BQN,CO,4.967907574,EWR
BQN,AA,8.52570922,JFK
BQN,B6,-2.099117175,JFK
BQN,B6,0.327804878,MCO
BQN,AA,6.409478673,MIA
RDD,OO,102.25,ACV
RDD,UA,21.9,ACV
RDD,OO,120,CEC
RDD,OO,85,CIC
RDD,OO,,FAT
RDD,OO,144,MFR
RDD,OO,,MRY
RDD,OO,,SBA
RDD,OO,9.162162162,SFO
RDD,UA,28.44444444,SFO
RDD,OO,,SJC
RDD,OO,84,SMF
AMA,WN,4.305618136,ABQ
AMA,OO,87,COS
AMA,WN,5.300850361,DAL
AMA,CO,11.02851711,DEN
AMA,WN,2.230876217,DEN
AMA,AA,4.680278282,DFW
AMA,DL,4.739962852,DFW
AMA,EV,0.499529633,DFW
AMA,MQ,5.405323585,DFW
AMA,CO,2,IAH
AMA,XE,7.228107953,IAH
AMA,WN,-1.590110148,LAS
AMA,AA,-0.548076923,LBB
AMA,DL,4.218590398,LBB
AMA,AA,60,MAF
AMA,CO,-3.126459144,MAF
AMA,AA,28.75,ORD
AMA,WN,9,PHX
AMA,AA,100,SLC
AMA,XE,26,TUL
OTH,OO,21.76923077,PDX
OTH,OO,23.49130435,SFO
BNA,9E,5.042857143,ATL
BNA,AA,6.92514582,ATL
BNA,DL,7.539753202,ATL
BNA,EA,2.278333929,ATL
BNA,EV,12.81710709,ATL
BNA,OH,12.16969697,ATL
BNA,OO,15.20652174,ATL
BNA,AA,-0.081314879,AUS
BNA,WN,6.734939759,AUS
BNA,AA,6.485665383,BDL
BNA,WN,2.312655705,BDL
BNA,AA,1.552834669,BHM
BNA,US,6.15234174,BHM
BNA,WN,6.580266212,BHM
BNA,AA,7.639498433,BOS
BNA,MQ,6.100087796,BOS
BNA,OH,17.63658838,BOS
BNA,AA,2.514645103,BTR
BNA,AA,1.565217391,BWI
BNA,PI,-0.807531381,BWI
BNA,US,7.939662822,BWI
BNA,WN,2.563560451,BWI
BNA,AA,13.16666667,CAK
BNA,AA,1.917617237,CHA
BNA,OO,18,CID
BNA,AA,2.298385945,CLE
BNA,CO,4.249338624,CLE
BNA,TW,-0.376782077,CLE
BNA,WN,5.445564377,CLE
BNA,XE,6.805238415,CLE
BNA,PI,8.433112583,CLT
BNA,US,3.390051446,CLT
BNA,YV,6.618194349,CLT
BNA,AA,5.985365854,CMH
BNA,WN,3.061786329,CMH
BNA,OO,5,COS
BNA,DH,2.964068546,CVG
BNA,DL,6.643655571,CVG
BNA,EV,4.102827763,CVG
BNA,OH,4.388182191,CVG
BNA,TW,3.962476548,CVG
BNA,AA,20,DAY
BNA,AA,2.891407196,DCA
BNA,MQ,2.557530402,DCA
BNA,US,6.120693928,DCA
BNA,AA,9.253030896,DEN
BNA,F9,2.825007137,DEN
BNA,OO,8.097151775,DEN
BNA,UA,4.270041172,DEN
BNA,WN,6.335951134,DEN
BNA,YV,16.98444976,DEN
BNA,WN,9.073454545,DET
BNA,AA,3.94027933,DFW
BNA,DL,6.983693683,DFW
BNA,EV,0.1108742,DFW
BNA,MQ,7.229885057,DFW
BNA,OO,0.31968032,DFW
BNA,AA,4.853365385,DSM
BNA,EV,0,DSM
BNA,9E,9.357326478,DTW
BNA,AA,2.783465094,DTW
BNA,NW,4.319821688,DTW
BNA,WN,4.383104654,DTW
BNA,EA,5.458333333,EVV
BNA,AA,9.222672065,EWR
BNA,CO,10.53956718,EWR
BNA,XE,17.30842683,EWR
BNA,AA,7.604964115,FLL
BNA,WN,4.769974075,FLL
BNA,OO,35,FSD
BNA,AA,4.115082202,GSO
BNA,CO,165,GSO
BNA,AA,5.506566604,GSP
BNA,AA,26.5,GUC
BNA,AA,11.43054427,HOU
BNA,WN,5.338117673,HOU
BNA,AA,2.786727936,HSV
BNA,AA,68,IAD
BNA,DH,5.185057754,IAD
BNA,UA,0.281355932,IAD
BNA,YV,19.81086879,IAD
BNA,AA,2.77324679,IAH
BNA,CO,4.648486397,IAH
BNA,OH,176,IAH
BNA,OO,,IAH
BNA,PI,14.81118881,IAH
BNA,XE,6.342792281,IAH
BNA,OO,,ICT
BNA,AA,5.061425843,IND
BNA,DL,2.291935484,IND
BNA,OO,,IND
BNA,TW,-0.300395257,IND
BNA,WN,0.955614645,ISP
BNA,AA,2.092307692,JAN
BNA,AA,6.743512111,JAX
BNA,WN,7.858303668,JAX
BNA,AA,16.52810078,JFK
BNA,B6,18.94295775,JFK
BNA,OH,10.54194915,JFK
BNA,AA,12.16424116,LAS
BNA,US,14.46341463,LAS
BNA,WN,-1.513576855,LAS
BNA,AA,3.405407755,LAX
BNA,WN,-3.976139601,LAX
BNA,DL,8.604737232,LEX
BNA,AA,10.18295455,LGA
BNA,MQ,10.5319339,LGA
BNA,OH,1.161042945,LGA
BNA,AA,3.293509321,LIT
BNA,AA,4.38596823,MCI
BNA,OO,102,MCI
BNA,WN,5.26700039,MCI
BNA,AA,4.734038114,MCO
BNA,DL,1.180250784,MCO
BNA,EV,9.5,MCO
BNA,OH,6.303680982,MCO
BNA,WN,5.549824622,MCO
BNA,WN,5.706504982,MDW
BNA,9E,6.913173653,MEM
BNA,AA,2.709168268,MEM
BNA,DL,-1,MEM
BNA,NW,2.182368237,MEM
BNA,OH,70,MEM
BNA,PI,9.801980198,MEM
BNA,US,6.147937411,MEM
BNA,WN,2.79281902,MHT
BNA,AA,5.747886746,MIA
BNA,MQ,12.41132293,MIA
BNA,TW,7,MIA
BNA,AA,2.812450749,MKE
BNA,OO,4.516339869,MKE
BNA,AA,1.680553184,MOB
BNA,9E,2.696180556,MSP
BNA,AA,3.823373174,MSP
BNA,NW,1.220196275,MSP
BNA,TW,-14,MSP
BNA,AA,4.854901961,MSY
BNA,WN,7.15959328,MSY
BNA,WN,0.129480061,OAK
BNA,OO,,OKC
BNA,AA,1.289719626,OMA
BNA,WN,-2.140883978,ONT
BNA,AA,7.468781618,ORD
BNA,DH,22.58503027,ORD
BNA,MQ,14.88435125,ORD
BNA,OO,13.6871345,ORD
BNA,UA,8.511887398,ORD
BNA,YV,21.21962134,ORD
BNA,AA,5.782701321,ORF
BNA,WN,-1.471428571,ORF
BNA,AA,9.617827869,PBI
BNA,WN,0.815946349,PBI
BNA,AA,2.961085055,PHL
BNA,US,7.54136164,PHL
BNA,WN,9.416794675,PHL
BNA,AA,4.184491979,PHX
BNA,WN,-0.676149989,PHX
BNA,AA,-11.5,PIT
BNA,PA (1),3.419721871,PIT
BNA,US,3.644358961,PIT
BNA,AA,-3.334545455,PNS
BNA,WN,2.89185995,PVD
BNA,AA,2.249358103,RDU
BNA,WN,6.619066965,RDU
BNA,AA,6.45753152,RIC
BNA,AA,7.053806525,RSW
BNA,AA,4.110643185,SAN
BNA,WN,-2.208572836,SAN
BNA,AA,1.612770013,SAT
BNA,WN,10.83376623,SAT
BNA,AA,6.871273713,SDF
BNA,DL,3.307301587,SDF
BNA,NW,-0.590909091,SDF
BNA,TW,2,SDF
BNA,WN,-3.404084158,SEA
BNA,AA,7.655096012,SFO
BNA,OO,,SGF
BNA,OO,,SHV
BNA,AA,1.979924718,SJU
BNA,DL,2.066666667,SLC
BNA,OO,15.18282548,SLC
BNA,AA,8.95505618,SRQ
BNA,AA,6.479427549,STL
BNA,MQ,5.671724138,STL
BNA,OH,44,STL
BNA,OO,,STL
BNA,TW,4.672509469,STL
BNA,AA,4.670762712,TPA
BNA,WN,5.839335842,TPA
BNA,AA,-4.606896552,TUL
BNA,OO,,TUL
BNA,DL,9.291483758,TYS
BNA,NW,11.87777778,TYS
BNA,UA,10.50410754,TYS
MLI,EV,12.32732497,ATL
MLI,FL,7.408870409,ATL
MLI,HP,7.8003108,CID
MLI,MQ,89,CID
MLI,NW,7.19434629,CID
MLI,TW,2.704207921,CID
MLI,OO,,COS
MLI,DH,-1.860696517,CVG
MLI,OH,0.703030303,CVG
MLI,OO,5.777931671,DEN
MLI,UA,6.187735454,DEN
MLI,YV,2,DEN
MLI,MQ,7.958937198,DFW
MLI,9E,3.486752927,DTW
MLI,TW,2.474431818,FSD
MLI,OO,,GJT
MLI,TW,3,IAD
MLI,FL,-6.994011976,LAS
MLI,TW,2.972222222,LNK
MLI,HP,7.206278027,MCI
MLI,FL,6.984993179,MCO
MLI,OH,-0.397849462,MCO
MLI,9E,5.045144804,MEM
MLI,TW,-20,MKE
MLI,9E,4.504509284,MSP
MLI,NW,3.113691932,MSP
MLI,OO,,MTJ
MLI,HP,4.194608256,OMA
MLI,DH,16.4815864,ORD
MLI,MQ,10.9681351,ORD
MLI,OO,11.16067063,ORD
MLI,YV,21.37516255,ORD
MLI,HP,-4.994791667,PHX
MLI,NW,5.427152318,PIA
MLI,OO,0.195121951,PIA
MLI,UA,3.325663717,PIA
MLI,TW,-11,RDU
MLI,AA,0.613518198,STL
MLI,HP,2.555555556,STL
MLI,TW,3.255057341,STL
MLI,TW,7.053097345,SUX
CAK,DL,8.719339623,ATL
CAK,EA,5.227548209,ATL
CAK,EV,14.1828614,ATL
CAK,FL,8.661792015,ATL
CAK,OH,6.905520774,ATL
CAK,AA,20.82142857,BNA
CAK,FL,8.664766655,BOS
CAK,AA,30.5,BWI
CAK,AA,30.66666667,CLE
CAK,CO,2.767521368,CLE
CAK,UA,9.289473684,CLE
CAK,US,-1.662780269,CLT
CAK,YV,26,CLT
CAK,AA,3.571984436,CMH
CAK,OH,-7,CMH
CAK,AA,22,CVG
CAK,DH,14.28571429,CVG
CAK,EV,0.259016393,CVG
CAK,OH,1.138570285,CVG
CAK,PI,6.46481372,DAY
CAK,US,1.290621382,DAY
CAK,F9,2.212550607,DEN
CAK,9E,-0.457013575,DTW
CAK,NW,9.885714286,DTW
CAK,FL,3.532258065,FLL
CAK,AA,1.556737589,FWA
CAK,US,-1.815315315,IND
CAK,FL,6.688259109,LAS
CAK,F9,44,LGA
CAK,FL,15.96120127,LGA
CAK,FL,5.980160605,MCO
CAK,US,-3.093333333,MCO
CAK,AA,3.440910956,ORD
CAK,DH,12.24959612,ORD
CAK,OO,2.791832669,ORD
CAK,UA,3.993026499,ORD
CAK,YV,23.09291521,ORD
CAK,US,13.22405272,PHL
CAK,AA,24,PIT
CAK,EA,,PIT
CAK,OH,,PIT
CAK,US,2.462845891,PIT
CAK,FL,9.859838275,RSW
CAK,FL,-0.835680751,TPA
ORD,AA,11.21187683,ABE
ORD,DH,18.43684211,ABE
ORD,OO,9.912903226,ABE
ORD,UA,11.43609389,ABE
ORD,YV,23.79153534,ABE
ORD,AA,11.35630252,ABQ
ORD,OO,8.104477612,ABQ
ORD,UA,11.78761062,ABQ
ORD,AA,10.83440799,ALB
ORD,DH,15.37803468,ALB
ORD,MQ,12.4584419,ALB
ORD,OO,12.35240572,ALB
ORD,UA,10.7183057,ALB
ORD,AA,22.12619503,ANC
ORD,AS,13.45308023,ANC
ORD,UA,15.85001254,ANC
ORD,OO,16.6719057,ASE
ORD,AA,9.413582995,ATL
ORD,DL,11.28911435,ATL
ORD,EA,5.420582019,ATL
ORD,EV,24.84848485,ATL
ORD,MQ,18.7763489,ATL
ORD,NW,25,ATL
ORD,OH,-30,ATL
ORD,OO,9.294776119,ATL
ORD,UA,12.88128754,ATL
ORD,YV,25.51345962,ATL
ORD,OO,14.13891001,ATW
ORD,YV,19.67614965,ATW
ORD,AA,9.257499362,AUS
ORD,CO,24,AUS
ORD,DH,5.613365155,AUS
ORD,OO,15.08216433,AUS
ORD,UA,9.335178236,AUS
ORD,YV,21.22919818,AUS
ORD,DH,18.728223,AVP
ORD,OO,13.88481229,AVP
ORD,YV,30.17651349,AVP
ORD,DH,29.44559585,AZO
ORD,MQ,10.22525262,AZO
ORD,OO,7.935579515,AZO
ORD,AA,11.02207656,BDL
ORD,DH,26.2826087,BDL
ORD,MQ,13.83343006,BDL
ORD,OO,0.5,BDL
ORD,UA,10.48985282,BDL
ORD,YV,21.7266436,BDL
ORD,OO,,BGM
ORD,UA,8.050089445,BGR
ORD,AA,,BHM
ORD,DH,23.96156802,BHM
ORD,MQ,12.32528736,BHM
ORD,OO,14.06708897,BHM
ORD,UA,10.02016255,BHM
ORD,YV,18.99215344,BHM
ORD,OO,9.695067265,BIL
ORD,OO,,BIS
ORD,DH,10.96190476,BMI
ORD,MQ,10.85974499,BMI
ORD,OO,7.144475921,BMI
ORD,YV,24.56364851,BMI
ORD,AA,7.601762086,BNA
ORD,DH,20.69990366,BNA
ORD,MQ,16.06926091,BNA
ORD,OO,11.75686086,BNA
ORD,UA,11.39944257,BNA
ORD,YV,28.84356859,BNA
ORD,OO,13.47914646,BOI
ORD,UA,15.67497956,BOI
ORD,AA,12.25806782,BOS
ORD,B6,47.49717514,BOS
ORD,CO,2.594936709,BOS
ORD,NW,12.25499412,BOS
ORD,UA,11.82997418,BOS
ORD,MQ,12.01051051,BTR
ORD,DH,11.91372141,BTV
ORD,MQ,12.9516129,BTV
ORD,OO,7.63304253,BTV
ORD,UA,11.90183701,BTV
ORD,AA,9.7040778,BUF
ORD,DH,15.94821634,BUF
ORD,MQ,13.37844311,BUF
ORD,OO,8.711864407,BUF
ORD,UA,12.15584545,BUF
ORD,YV,24.79829172,BUF
ORD,AA,9.927446879,BWI
ORD,MQ,14.49971815,BWI
ORD,PI,8.436407474,BWI
ORD,UA,11.66964067,BWI
ORD,US,7.701992837,BWI
ORD,OO,12.91961023,BZN
ORD,UA,10.20224719,BZN
ORD,DH,23.27134625,CAE
ORD,MQ,6.531914894,CAE
ORD,UA,12.0899654,CAE
ORD,YV,28.99162224,CAE
ORD,AA,8.785264073,CAK
ORD,DH,21.51201923,CAK
ORD,OO,13.26284289,CAK
ORD,UA,8.843661972,CAK
ORD,YV,22.49196326,CAK
ORD,MQ,11.28607504,CHA
ORD,DH,18.8869258,CHS
ORD,OO,12.44817301,CHS
ORD,UA,11.44541029,CHS
ORD,YV,19.00521512,CHS
ORD,AA,5.065263158,CID
ORD,DH,11.07295597,CID
ORD,MQ,11.50961407,CID
ORD,OO,13.38968068,CID
ORD,UA,11.24798595,CID
ORD,YV,17.52076003,CID
ORD,AA,8.049234713,CLE
ORD,CO,7.692160268,CLE
ORD,DH,30.81445783,CLE
ORD,MQ,15.36504154,CLE
ORD,OO,14.64707311,CLE
ORD,UA,11.25242897,CLE
ORD,XE,15.40161881,CLE
ORD,YV,23.1561051,CLE
ORD,AA,-6.5,CLT
ORD,DH,6.208171206,CLT
ORD,MQ,11.371764,CLT
ORD,OO,,CLT
ORD,PI,8.865671642,CLT
ORD,UA,10.49384292,CLT
ORD,US,8.515071829,CLT
ORD,YV,31.66764514,CLT
ORD,AA,9.564539654,CMH
ORD,DH,64.36486486,CMH
ORD,MQ,17.38334977,CMH
ORD,OO,6.865361077,CMH
ORD,TW,6.227272727,CMH
ORD,UA,10.40647501,CMH
ORD,MQ,15.51244044,CMI
ORD,AA,5.410060976,COS
ORD,DH,23.91864407,COS
ORD,MQ,24.70247295,COS
ORD,OO,19.23528276,COS
ORD,UA,13.90138708,COS
ORD,YV,24.23255814,COS
ORD,OO,18.22727273,CPR
ORD,DH,24.86276596,CRW
ORD,OO,16.38492222,CRW
ORD,PI,14.82352941,CRW
ORD,UA,26.3,CRW
ORD,AA,4.89390893,CVG
ORD,DL,8.381030862,CVG
ORD,EV,29.76923077,CVG
ORD,MQ,11.71075581,CVG
ORD,OH,12.22047337,CVG
ORD,OO,10.01469741,CVG
ORD,UA,9.760346113,CVG
ORD,MQ,6.154897494,CWA
ORD,OO,16.55522972,CWA
ORD,YV,23.23225241,CWA
ORD,YV,38.34615385,DAB
ORD,AA,6.281165677,DAL
ORD,MQ,4.933933934,DAL
ORD,AA,5.743989526,DAY
ORD,DH,19.75,DAY
ORD,MQ,11.70740618,DAY
ORD,OO,12.70023081,DAY
ORD,UA,10.28852509,DAY
ORD,YV,-16,DAY
ORD,MQ,11.21958658,DBQ
ORD,AA,9.477204458,DCA
ORD,MQ,15.28985507,DCA
ORD,UA,8.457962203,DCA
ORD,US,15.09763948,DCA
ORD,AA,9.80664488,DEN
ORD,CO,5.979716801,DEN
ORD,OO,60.66666667,DEN
ORD,UA,12.01033022,DEN
ORD,AA,6.975616655,DFW
ORD,DL,9.220195505,DFW
ORD,EV,9.054952077,DFW
ORD,OO,8.653349001,DFW
ORD,UA,10.87472958,DFW
ORD,MQ,11.52947658,DLH
ORD,AA,6.415230613,DSM
ORD,DH,15.04142012,DSM
ORD,MQ,12.31910211,DSM
ORD,OO,12.0785801,DSM
ORD,UA,11.54515686,DSM
ORD,YV,28.97035665,DSM
ORD,AA,10.52948905,DTW
ORD,DH,28.36986301,DTW
ORD,MQ,16.2943682,DTW
ORD,NW,7.585812244,DTW
ORD,OO,19.91463415,DTW
ORD,UA,11.07826707,DTW
ORD,YV,20.84883721,DTW
ORD,AA,11.56884058,EGE
ORD,UA,22.14767932,EGE
ORD,AA,10.97603055,ELP
ORD,OO,-24,EUG
ORD,MQ,10.69693705,EVV
ORD,AA,15.43756722,EWR
ORD,CO,16.91756507,EWR
ORD,UA,14.41623905,EWR
ORD,XE,22.74299065,EWR
ORD,AA,1.952291862,FAR
ORD,DH,13.40512465,FAR
ORD,OO,13.22028207,FAR
ORD,UA,3.8,FAR
ORD,OO,18.046875,FCA
ORD,AA,7.576287029,FLL
ORD,DL,8.072327044,FLL
ORD,OH,13,FLL
ORD,TW,-2,FLL
ORD,UA,11.20559084,FLL
ORD,MQ,12.75108493,FNT
ORD,OO,,FNT
ORD,AA,0.503626943,FSD
ORD,DH,21.25979843,FSD
ORD,MQ,12.28964401,FSD
ORD,OO,14.24893436,FSD
ORD,UA,12.07900826,FSD
ORD,YV,18.75542784,FSD
ORD,AA,10.76362374,FWA
ORD,DH,16.06588072,FWA
ORD,MQ,10.12673594,FWA
ORD,OO,10.42112716,FWA
ORD,YV,20.12447747,FWA
ORD,UA,15.38941995,GEG
ORD,OO,,GJT
ORD,MQ,8.615044248,GPT
ORD,MQ,11.80195947,GRB
ORD,OO,12.50155587,GRB
ORD,YV,20.17482185,GRB
ORD,AA,7.899528263,GRR
ORD,DH,11.62596154,GRR
ORD,MQ,11.80375851,GRR
ORD,NW,17.5,GRR
ORD,OO,7.623671155,GRR
ORD,UA,11.78845493,GRR
ORD,YV,19.52714932,GRR
ORD,DH,22.03438395,GSO
ORD,MQ,12.6384505,GSO
ORD,OO,,GSO
ORD,PI,12.74530075,GSO
ORD,UA,11.83664875,GSO
ORD,US,7.095714286,GSO
ORD,YV,22.12123439,GSO
ORD,DH,14.4460719,GSP
ORD,MQ,11.32491605,GSP
ORD,OO,,GSP
ORD,YV,26.40374123,GSP
ORD,OO,-4.608695652,GTF
ORD,AA,11.088,GUC
ORD,UA,4.233333333,GUC
ORD,AA,8.209717097,HDN
ORD,OO,20.85,HDN
ORD,UA,-0.397058824,HDN
ORD,AA,6.654587094,HNL
ORD,UA,6.361811847,HNL
ORD,UA,6.695876289,HOU
ORD,AA,12.75977199,HPN
ORD,DH,21.47294741,HPN
ORD,MQ,15.27857468,HPN
ORD,OO,7.293753517,HPN
ORD,UA,8.13474651,HPN
ORD,MQ,8.825588536,HSV
ORD,OO,,HSV
ORD,UA,12.51583189,HSV
ORD,UA,6.664181524,HVN
ORD,AA,9.810994152,IAD
ORD,DH,11.26858804,IAD
ORD,MQ,11.35939919,IAD
ORD,UA,11.09841331,IAD
ORD,AA,7.733677437,IAH
ORD,CO,8.911974474,IAH
ORD,MQ,-23.25,IAH
ORD,OO,18.77807018,IAH
ORD,UA,11.68134667,IAH
ORD,XE,8.332371795,IAH
ORD,YV,14.33240997,IAH
ORD,AA,8.61221374,ICT
ORD,DH,14.14114462,ICT
ORD,EV,-38,ICT
ORD,MQ,11.86166288,ICT
ORD,OO,10.54722639,ICT
ORD,UA,10.9478022,ICT
ORD,AA,,IDA
ORD,AA,9.518294583,IND
ORD,DH,15.53337969,IND
ORD,MQ,12.60870502,IND
ORD,OO,14.72780436,IND
ORD,UA,11.05508062,IND
ORD,AA,8.279762504,ISP
ORD,AA,14.23706177,JAC
ORD,UA,19.24251969,JAC
ORD,MQ,13.26479751,JAN
ORD,UA,-4.202312139,JAN
ORD,DH,21.09753086,JAX
ORD,MQ,14.97876524,JAX
ORD,OO,20.11167513,JAX
ORD,UA,12.62285838,JAX
ORD,YV,13.34031414,JAX
ORD,AA,24.44457275,JFK
ORD,B6,17.41678129,JFK
ORD,DL,8.917163685,JFK
ORD,MQ,14.7495082,JFK
ORD,OH,17.62862059,JFK
ORD,PA (1),6.973063973,JFK
ORD,TW,8.116650329,JFK
ORD,UA,14.52596724,JFK
ORD,UA,-9,KOA
ORD,DH,18.11442006,LAN
ORD,OO,9.56976357,LAN
ORD,YV,18.95810744,LAN
ORD,AA,10.45631667,LAS
ORD,HP,13.08990547,LAS
ORD,UA,12.87751942,LAS
ORD,US,19.64206933,LAS
ORD,AA,9.94371395,LAX
ORD,UA,9.609123133,LAX
ORD,DH,24.77172414,LEX
ORD,MQ,15.28322259,LEX
ORD,OO,12.37782982,LEX
ORD,PI,5.545977011,LEX
ORD,AA,11.75750941,LGA
ORD,UA,12.75904421,LGA
ORD,AA,-3.109317682,LGB
ORD,B6,16.96197411,LGB
ORD,UA,6.753282929,LGB
ORD,AA,8.274891775,LIT
ORD,MQ,14.60486559,LIT
ORD,OO,,LIT
ORD,UA,11.69957082,LIT
ORD,AA,,LNK
ORD,DH,24.29298643,LNK
ORD,MQ,11.2015855,LNK
ORD,OO,14.1478673,LNK
ORD,UA,11.18557445,LNK
ORD,YV,29.8372549,LNK
ORD,MQ,11.54851461,LSE
ORD,DH,15.9978249,MBS
ORD,OO,10.59525875,MBS
ORD,UA,9.716973602,MBS
ORD,YV,29.39624787,MBS
ORD,AA,10.8897268,MCI
ORD,CO,4,MCI
ORD,DL,-6,MCI
ORD,EA,11.59171598,MCI
ORD,OO,11.93515358,MCI
ORD,PA (1),1.411111111,MCI
ORD,TW,24.0715048,MCI
ORD,UA,12.11431539,MCI
ORD,YV,21.55319149,MCI
ORD,OO,,MCN
ORD,AA,10.8045646,MCO
ORD,DL,7.856007529,MCO
ORD,UA,10.87969904,MCO
ORD,AA,11.13416683,MDT
ORD,DH,9.0546726,MDT
ORD,MQ,12.89880656,MDT
ORD,OO,-1.846153846,MDT
ORD,UA,12.35198448,MDT
ORD,YV,21.89473684,MDT
ORD,CO,58,MDW
ORD,TZ,,MDW
ORD,AA,4.949199507,MEM
ORD,DH,12.34756996,MEM
ORD,DL,5.271380471,MEM
ORD,MQ,11.75568873,MEM
ORD,NW,3.453143329,MEM
ORD,OO,13.88975384,MEM
ORD,UA,12.36874072,MEM
ORD,YV,24.11892797,MEM
ORD,DH,24.20430108,MHT
ORD,UA,12.26395422,MHT
ORD,YV,17.30014025,MHT
ORD,AA,11.17355843,MIA
ORD,DL,6.184855234,MIA
ORD,EA,9.042857143,MIA
ORD,PA (1),17.79377432,MIA
ORD,UA,11.69285305,MIA
ORD,AA,7.434270012,MKE
ORD,MQ,11.67207235,MKE
ORD,OO,14.83401419,MKE
ORD,TW,-2.5,MKE
ORD,UA,8.261755229,MKE
ORD,YV,16.05925926,MKE
ORD,EA,-30,MLB
ORD,DH,13.60600375,MLI
ORD,MQ,11.71944973,MLI
ORD,OO,12.1403658,MLI
ORD,YV,23.08695652,MLI
ORD,MQ,4.877419355,MOB
ORD,MQ,25.36198547,MQT
ORD,AA,6.05608322,MSN
ORD,MQ,11.36225545,MSN
ORD,OO,12.65520855,MSN
ORD,UA,6.950896722,MSN
ORD,YV,20.59370315,MSN
ORD,OO,7.951754386,MSO
ORD,AA,8.968248561,MSP
ORD,DL,10.0949464,MSP
ORD,MQ,15.12743972,MSP
ORD,NW,5.150219244,MSP
ORD,OH,22,MSP
ORD,OO,,MSP
ORD,TW,5.073529412,MSP
ORD,UA,9.729901972,MSP
ORD,AA,9.517382748,MSY
ORD,DH,17.6827957,MSY
ORD,DL,6.355504587,MSY
ORD,UA,11.55613704,MSY
ORD,AA,7.269230769,MTJ
ORD,UA,0.72,MTJ
ORD,OH,10.79166667,MYR
ORD,AA,6.525114155,OAK
ORD,UA,12.17279396,OAK
ORD,AA,2.144006436,OGG
ORD,UA,5.798926014,OGG
ORD,AA,8.371953993,OKC
ORD,DH,16.2075126,OKC
ORD,EV,193,OKC
ORD,MQ,14.1054456,OKC
ORD,OO,7.796875,OKC
ORD,UA,8.737292238,OKC
ORD,YV,33.49655851,OKC
ORD,AA,6.908707371,OMA
ORD,MQ,12.6912168,OMA
ORD,OO,10.28819622,OMA
ORD,UA,11.61727511,OMA
ORD,AA,9.607654544,ONT
ORD,B6,,ONT
ORD,DL,-1.333333333,ONT
ORD,UA,10.92190233,ONT
ORD,AA,,ORD
ORD,DH,18.31019202,ORF
ORD,MQ,15.91025422,ORF
ORD,OO,16.41532756,ORF
ORD,UA,11.76661673,ORF
ORD,YV,29.68316832,ORF
ORD,MQ,3.66872428,ORH
ORD,AA,9.088211382,PBI
ORD,DL,3.292826343,PBI
ORD,UA,11.99543855,PBI
ORD,AA,9.227058623,PDX
ORD,UA,13.36415477,PDX
ORD,AA,11.8897895,PHL
ORD,MQ,19.64644351,PHL
ORD,UA,11.85017251,PHL
ORD,US,12.82985867,PHL
ORD,AA,10.56779768,PHX
ORD,HP,6.60028545,PHX
ORD,UA,12.79646978,PHX
ORD,US,9.496888726,PHX
ORD,AA,3.860647694,PIA
ORD,DH,12.92724333,PIA
ORD,MQ,9.600730776,PIA
ORD,OO,11.00896024,PIA
ORD,UA,5.955882353,PIA
ORD,OO,,PIH
ORD,AA,8.351907063,PIT
ORD,MQ,10.72619432,PIT
ORD,OO,11.21400993,PIT
ORD,UA,12.14111542,PIT
ORD,US,8.16751764,PIT
ORD,YV,23.49320388,PIT
ORD,MQ,10.60194175,PNS
ORD,AA,7.169946524,PSP
ORD,UA,9.473472129,PSP
ORD,OO,,PUB
ORD,AA,11.34547506,PVD
ORD,MQ,16.7443842,PVD
ORD,OO,4.303687636,PVD
ORD,UA,10.9349433,PVD
ORD,DH,18.30482347,PWM
ORD,MQ,9.691804927,PWM
ORD,OO,19.38709677,PWM
ORD,UA,10.28607659,PWM
ORD,YV,15.33828571,PWM
ORD,OO,11.31386861,RAP
ORD,UA,6.486842105,RAP
ORD,YV,20.13333333,RAP
ORD,AA,9.821731014,RDU
ORD,DH,13.43218623,RDU
ORD,MQ,12.52545156,RDU
ORD,OO,9.13559322,RDU
ORD,UA,11.24186229,RDU
ORD,YV,27.78104265,RDU
ORD,OO,,RFD
ORD,DH,15.17849462,RIC
ORD,MQ,12.67045455,RIC
ORD,OO,-7,RIC
ORD,PI,9.425842697,RIC
ORD,UA,11.13418259,RIC
ORD,AA,8.790629057,RNO
ORD,UA,7.962382445,RNO
ORD,DH,15.52980132,ROA
ORD,OO,11.03362445,ROA
ORD,PI,-0.290575916,ROA
ORD,YV,19.99565689,ROA
ORD,AA,8.719271755,ROC
ORD,DH,12.51246537,ROC
ORD,MQ,13.7747291,ROC
ORD,OO,-3.068965517,ROC
